pose,ENER,GRMS,DELTA,BOND,ANGL,UREY,DIHE,IMPR,VDW,ELEC
263,-35.7041805168279,2.19336448795635,0.0,0.00014324860174586007,-1.696935141248801e-05,-1.620755244216565e-05,9.421437798806664e-06,-2.5808872182453424e-07,-0.00013201792691930336,1.256380992664674e-05
264,-17.510269882793104,4.1668301999622095,0.0,0.00012672472111119326,1.0330700845884166e-05,-9.059991319781968e-06,-2.243381276301193e-07,-5.270960327530966e-07,-9.496414832455002e-05,-5.443491291501346e-06
265,-35.67789470417173,2.0796355324702125,0.0,0.00022884915361709446,-4.52483890756028e-05,-1.0015115388631313e-05,5.013419477783998e-06,-1.985224766342178e-06,-0.00014273448560153668,6.2153838165102115e-06
266,-35.651379806550004,2.264520114746316,0.0,-0.0001751723633094393,4.7770386153001e-05,6.865809739076134e-07,2.0108343168345755e-06,2.810228407860993e-06,7.620242662476073e-05,7.841619831694402e-06
267,-35.61698971565827,2.165645259009918,0.0,-0.00015454115788138267,7.988293075333885e-05,1.0947854277576496e-06,-1.0873994851223756e-06,-9.083762257111605e-07,9.572326480267179e-05,-1.5057085283487481e-05
268,-26.331942320929755,3.1384948596566336,0.0,2.8906353037427834e-05,1.9776222122125375e-05,-7.502319808505575e-06,-2.4110586895886854e-06,-1.867941686976675e-06,-6.495338839052067e-05,5.786236618732232e-06
269,24.25972103004461,6.210124363054204,0.0,-0.00023747345519753438,-1.7321569618200527e-05,2.1431119506878926e-05,1.0946838964187577e-05,-2.552301033697385e-06,0.00026222799094277605,-3.5318250130700335e-05
270,-35.55563721905143,1.9901604234821377,0.0,-0.0001319621281530292,-5.300220819570711e-06,9.982536909619588e-06,3.824981946287664e-06,3.0110358585321018e-06,0.00014105883071025005,-1.6346295680591538e-05
271,-35.54535677211015,1.502700223114227,0.0,3.9074036370934095e-06,1.265358968760566e-05,4.875969782242029e-07,3.6182630580583464e-06,-1.5338431605567415e-08,-2.846651786825305e-05,1.058531216102665e-05
272,32.15620712818816,6.553883288385627,0.0,-0.00011960613729500302,-2.8277049417546607e-05,6.005764627767252e-06,1.645810699280048e-06,-3.340229566240263e-06,0.00015607343142320929,-1.567380181732858e-05
273,-35.53239828994859,1.3738838599596703,0.0,-9.317822497689754e-05,3.640886994515924e-05,9.799244611904956e-06,-3.844172405287338e-06,-6.205485922694889e-07,1.9460682867844525e-05,5.48723239646165e-06
274,-35.51699145186018,2.0749373268633704,0.0,-1.18230787300444e-05,4.708062504477084e-05,-5.85660874199978e-06,3.531873442597089e-07,-2.70688148572458e-06,-4.71349546717903e-05,2.5766922533421166e-06
275,-35.50890714720299,2.0033516967918104,0.0,-2.2566040116522856e-06,-5.255357088174151e-06,2.6818175697801427e-06,6.3905613520987e-06,-1.7268047415464755e-06,-4.944344377477705e-06,-3.2911423986092814e-07
276,-6.564297458554593,4.538718943108968,0.0,0.00022634859940606766,5.631375720849263e-06,-1.7478981515897662e-05,1.5143622986713012e-06,6.082679259999946e-07,-0.0002104037087988786,1.7603009514033374e-05
277,52.315343376385144,7.5551678765901595,0.0,0.00013108934808281347,-6.677502849194994e-05,-4.197644967979253e-06,-4.668345239267069e-06,2.380871615210306e-06,-2.541595684846243e-05,1.3753334151545005e-06
278,-35.48527883421697,2.6805836298018297,0.0,-7.914458228808208e-05,2.0264421471516414e-05,4.505347647218438e-06,-1.9851643067170244e-06,2.76099597039392e-07,6.279902465777809e-05,-2.396721557218484e-06
279,-31.723855081877517,2.405427363037883,0.0,-7.302533272190992e-05,-9.906194923914313e-06,4.523860847871486e-06,6.547633756071036e-06,-2.626140383714566e-06,7.201032397041729e-05,3.7067670888291104e-06
280,-35.475330515488466,2.2067177345434112,0.0,-4.8888414706294014e-05,1.8328251486732228e-05,5.0176518473360465e-06,-1.0298009520681717e-06,5.92725303760408e-07,3.4240932178519756e-05,-7.696256215439234e-06
281,55.03457477913821,7.708686140279866,0.0,-0.00026151177915911816,-3.9920522354464083e-07,2.151902508218395e-05,5.931230037781177e-06,-2.3208835777249748e-06,0.00024243436149973263,-2.1064915666002548e-05
282,-35.46605521471242,3.4131605979033006,0.0,9.483518806252533e-05,-4.655542788345457e-05,-5.298152701754821e-06,-3.7346805390470195e-06,-5.264963771744319e-07,-4.337329431081116e-05,5.614794647001986e-06
283,-35.464066207424494,1.6884848295749126,0.0,-5.6089492903144134e-05,2.292123438385474e-05,4.596663705808135e-06,9.744458880689422e-06,-4.0227897397712015e-06,4.443849594082394e-05,-1.1586578823497007e-05
284,-35.459152677486166,2.068362569566532,0.0,-6.581111392511829e-06,2.1634214192545187e-05,1.6629551491259553e-06,4.3905991669035416e-06,-5.0652229569535245e-08,-6.523008714509615e-06,4.323808655115613e-06
285,-35.45200676130142,1.8802702279393109,0.0,-4.664052983827105e-07,-3.7196470499267775e-05,5.407663692141851e-06,5.2848434428653945e-06,1.8667414288858417e-06,1.6748726523019286e-05,5.662280797125163e-06
286,-35.44303613706755,2.154023179486523,0.0,6.924725884638327e-05,2.1351117368784145e-05,-2.369636265514563e-06,-2.988559555383574e-06,-1.2900220768968795e-06,-6.299326809156014e-05,-1.490831991191044e-06
287,-31.024165786673052,2.792594373763401,0.0,-6.168408575968343e-05,-2.9618161815569977e-05,4.189728706791018e-06,-4.5341223842143563e-07,8.058214879770251e-07,0.00012099607361193421,-2.1728339216764425e-05
288,4.072663669789778,4.987199289407908,0.0,7.878015704432251e-05,-2.016311454688946e-05,-5.216021574105945e-06,-9.811309340079788e-06,3.1749980020766982e-06,-4.9892897312275863e-05,6.704508413335475e-06
289,-35.40315284968158,2.436998299948349,0.0,-0.00011224846380053499,8.274268353147818e-06,1.0034702657993333e-05,-4.643268773030229e-06,1.5230166414310908e-07,0.00011821487152552379,-9.949291897015655e-06
290,-35.39012136339556,1.9012937096113092,0.0,-0.00010146636764218897,2.9314491781118335e-05,-3.110698301209136e-06,4.314603117450133e-06,2.6175978491173313e-07,8.965386286519106e-05,-1.6165860381889274e-05
291,-35.38177693642767,1.8936950473025629,0.0,-3.193158833125764e-05,-1.8605641546098894e-05,3.8682930054989573e-07,-1.6297243350393842e-05,4.6384409522690073e-07,3.640271219751412e-05,4.632125239822926e-06
292,-35.38075648777538,2.022565742041937,0.0,5.303843983095469e-05,6.133592519663722e-06,-3.715741193593969e-06,-2.2214662003250396e-06,1.7162159658187098e-06,-6.172219388922429e-05,-7.227207341031772e-06
293,-35.37458355593225,2.1972963501907676,0.0,2.2620058077293947e-05,-3.7206219595464773e-05,5.271785779997762e-07,-2.885662389040533e-06,6.355516167497188e-06,-1.489258760756229e-06,8.128712565280694e-07
294,-35.36605327326976,1.8201265151288073,0.0,-0.00011200050787851801,-5.472661236893828e-05,1.2022636487349359e-05,-1.937794194439846e-06,3.0379418621360316e-06,0.00016589778802966748,-1.8434752048435143e-05
295,7.993459550927726,5.167840051010856,0.0,2.0177969796808526e-05,1.4259994721044222e-05,-1.5745870834582565e-05,-9.54676393938314e-07,-8.931126402496326e-07,-2.572886179308398e-05,8.800008901133083e-06
296,-35.35416803793124,2.0050665942994477,0.0,-0.00013894130452718478,-2.6693955347045772e-05,9.385276960260924e-06,-1.1403924826680623e-07,2.9487227489509785e-06,0.0001520410836022279,-1.87115442464858e-05
297,-35.35280670850843,1.9672559994052912,0.0,-7.905680858688591e-05,2.1508130728431496e-05,3.1389936700210175e-06,-4.950577602080841e-06,-1.8815609808299494e-06,7.705832399551582e-05,-9.29124398574288e-06
298,-35.33733663602128,1.7231445971285626,0.0,-0.00012135632103205118,5.612138376775988e-05,1.0008843461445371e-05,4.397648866394377e-06,-1.763095709508139e-06,7.112288675159562e-05,-1.3846675226858451e-05
299,-35.28295024747558,2.007239764806505,0.0,-0.0001082787464863344,4.9072375979619665e-05,7.957645257961055e-06,2.936383364904316e-06,-1.553558244750397e-06,3.71847260165481e-05,8.763972001446518e-07
300,-14.822384111816413,3.8365120243694637,0.0,0.00015156298973462157,-4.656365384381189e-05,-3.80227505522579e-06,1.9983907826315317e-06,-4.923060985748129e-07,-9.22854257172645e-05,7.116852902555593e-06
301,-35.271893555594936,2.200806313892219,0.0,7.209264711538488e-05,-1.1238037215921537e-05,-1.7616069468290307e-06,-3.0716717613898936e-06,-2.262521863622899e-06,-4.985767614051895e-05,2.665845117988397e-06
302,-35.25709724753881,2.068987941010135,0.0,-0.0001422336901493182,-4.3182342328584866e-05,1.416271320664464e-05,1.7855379278231e-05,-3.297156674055002e-06,0.0001794939162742537,-1.44132103176986e-05
303,-35.256099915236284,2.166323490823618,0.0,-0.00011524842216603659,-3.1074030634847816e-05,7.355465215380663e-06,-9.21761368566365e-07,-1.456459288789666e-06,0.0001654450288590681,-2.0563704733689292e-05
304,-35.25475483795053,2.380299007000482,0.0,-3.4319703763774356e-05,-3.564796452515395e-05,-2.870303311253153e-06,2.0086592895651734e-06,-4.0011077496191275e-06,5.9379473087872725e-05,-7.5273683268761715e-06
305,-35.251693260046956,2.03217537086524,0.0,-3.916777485035716e-05,3.746141232108258e-05,-3.2773668847962956e-06,1.0800856735215802e-05,-1.3479826537817624e-06,-1.18669042912245e-05,3.355838225971297e-06
306,-35.23807594773598,0.927059803855979,0.0,7.325746943731559e-06,-1.362795015502627e-05,9.804078147407358e-06,2.6220256765796535e-06,7.194425323889253e-08,-2.6546694362750145e-05,4.124113338832558e-06
307,-35.23248442257156,0.8291735784898471,0.0,6.039845884053818e-05,-3.2146740883920444e-05,-2.5212945823360755e-06,1.5382722482470967e-06,2.1575431751949536e-07,-1.0512518636929258e-05,4.4975267421420995e-07
308,-35.224369490973245,1.5916629480522966,0.0,6.894362445364344e-05,-3.0400710830047473e-05,-2.1029425596730267e-06,-7.624871605216299e-07,1.4623675931354357e-06,-4.089835413267906e-05,1.2037508279050257e-05
309,-35.220019658924336,2.3046083960041783,0.0,-4.95333007839438e-05,-4.9750881645493905e-06,5.071625176114591e-06,5.191239473845144e-06,-6.641108741895635e-06,7.806331521464926e-05,-2.215588464871132e-05
310,-35.21489282409131,1.4962751465519797,0.0,9.057948466262289e-05,-1.63201111798017e-05,-9.393224162101976e-06,2.082376183487611e-06,1.2871127721709313e-06,-8.882992885261842e-05,4.7195064016847255e-06
311,-35.20276833075991,1.602106213074367,0.0,6.18878801508238e-05,-1.1260792652123541e-05,-1.525241629690699e-06,-1.2694573768179396e-05,6.934315331596011e-06,-2.085390942774268e-05,-1.22745467443508e-05
312,-35.19756031861141,1.7810577498776716,0.0,-1.6917486513667868e-05,2.141149378243057e-06,5.484916816164698e-06,-3.1939157265625795e-06,1.4412239921456071e-06,2.974657681065196e-05,-1.2046836026513574e-05
313,-35.18827172936338,2.2794057500515836,0.0,8.549197298268751e-05,-4.483867689586418e-06,-7.873366799387993e-06,4.156502262375739e-06,-1.2869694380702665e-06,-5.6466855493653156e-05,-1.147200623030642e-05
314,-35.18696240632717,1.9700006470675073,0.0,-0.00012065187237153552,2.9380307898563274e-05,9.888590936577013e-06,5.963640309580853e-06,-1.0455851240098735e-06,0.00010159451544744513,-1.9538667709539936e-05
315,-35.18422964790553,1.296115410527738,0.0,-8.007813542532105e-05,-4.1591599877488505e-05,4.8898731992153e-06,6.582744674688001e-06,2.403272488880198e-07,9.989616401462342e-05,-1.162346405436665e-05
316,-35.09027884786997,2.434178712871212,0.0,2.9165989778201507e-05,2.8776252727791274e-05,-6.880977410181344e-06,-3.452859080432802e-06,2.1107180086486765e-06,-8.51040125908753e-05,2.971255312189669e-05
317,-35.06491276443103,2.558525261571558,0.0,-0.00013622349652697707,-4.997521835248264e-05,1.3812643601576746e-05,2.0105100402290077e-06,1.9557494437324324e-06,0.00017930229153684252,-2.350653976535e-05
318,-35.06200349416632,2.300142889346564,0.0,5.505407465467016e-05,4.350540078856824e-06,2.818062831977386e-07,-3.7140335287233484e-06,4.084622301081878e-06,2.1922273205632337e-06,-3.456020183634223e-05
319,112.65130612376873,9.762604048778082,0.0,-0.00033635061384362785,2.8647738963272218e-05,1.834335800869613e-05,1.0411122112863325e-05,-3.5316562682552108e-06,0.00029444111760490443,-3.1122742720768315e-05
320,-35.03418756477308,2.372544680999211,0.0,0.00010870616861646809,-3.1406692446722673e-06,-6.081932077503516e-06,1.435582619180309e-05,-1.6954738510594272e-06,-8.795165864405874e-05,-3.244397376533925e-06
321,-35.032094610626544,1.9413864787872557,0.0,-3.940665731949622e-06,3.9978143875796235e-05,-2.6930825367255107e-06,2.521351843753905e-06,-1.857609048984063e-06,-3.284156334082411e-05,-4.936469972349755e-06
322,-35.028890958537126,2.650950637114998,0.0,0.0001759928968312341,2.6888708254624305e-05,-1.4611282762963529e-05,9.909563924104248e-06,-3.235767900481787e-06,-0.00021777987147331146,2.0362379409277764e-05
323,-35.028611308172714,1.44567061791202,0.0,-4.0469987100166804e-05,1.816752197258964e-05,6.8918195916950475e-06,6.583258730152863e-06,-4.524449873242499e-06,3.861141873962026e-05,-1.7096573234454127e-05
324,-35.025446409532485,1.292618312461518,0.0,7.343654621516649e-06,-2.205965824630951e-05,3.973752153052512e-06,-1.4126270262870833e-05,5.030352237360425e-06,2.2533096394994345e-05,-2.107734827561103e-06
325,-35.01241150435085,1.5009957060028278,0.0,-2.7968973428382782e-05,-7.413350386098472e-05,6.289024771496954e-06,-2.436222665380683e-06,4.590180596307503e-06,9.262589743563865e-05,-2.4933322961828708e-08
326,51.83451746969257,7.4327357094842235,0.0,3.4199520898114955e-05,-2.2550908775897938e-05,-1.7775803293762493e-06,8.272361551320273e-07,1.2500029306266106e-06,-1.3940936149481331e-05,-1.1299988855739684e-07
327,-14.308504521422451,3.6866777338730694,0.0,6.74613276350211e-05,-4.1037351989015036e-05,2.7404636078753875e-06,-1.3669980862829334e-06,-2.932242169554136e-06,-8.275425228632116e-06,-1.6240292140423662e-05
328,18.407225561183758,5.744054309974593,0.0,0.00018580554265090754,-2.9379714762356457e-05,-1.3206422502964887e-05,3.996904450076499e-06,-1.0910261452560382e-06,-0.00017407517475653833,2.064781296162721e-05
329,55.42783133839929,7.248861248375928,0.0,8.900641466702552e-05,3.468273630646834e-05,-9.672218633377527e-06,-3.3920966657774443e-07,1.5769870338657593e-07,-0.0001125687637113515,2.0104725257041878e-05
330,-34.67266130983075,1.4407278397563874,0.0,0.00013116972491844514,-1.2048028580569081e-05,-4.189760356182459e-06,-4.926669729954369e-07,-1.8500752435321802e-06,-0.0001257134277139471,7.950499897546592e-06
331,37.33583291472816,6.980688073161161,0.0,0.00011770963199397855,-2.6120312612398777e-05,-6.356227236561929e-06,3.349108616212959e-06,-1.0148127209744229e-06,-9.595486313607182e-05,2.0391491617033353e-05
332,-34.922856544113486,0.8831282914752068,0.0,-0.00017710358521583203,-1.455182410126099e-07,1.1401274436370623e-05,-5.828734031432248e-06,3.3216089287031736e-06,0.0001655012655259469,-8.882338539351053e-06
333,-34.920182288308794,1.228645555011047,0.0,6.178862537509211e-05,4.3989169582481225e-05,-5.242981234984678e-06,3.16523401888702e-06,-2.8859226037653007e-06,-0.00011384340613673771,1.894292725346247e-05
334,-34.91031631825437,2.2386171925304836,0.0,4.782884697562828e-05,-3.312779846975644e-05,-1.283742755181505e-06,-9.272871404064631e-06,4.264285839682136e-06,6.7491549149423236e-06,-7.751289308188802e-06
335,38.638635084381235,6.924126231591243,0.0,8.064848880984243e-05,-2.740413580504253e-06,-1.0452074621289387e-05,9.635735198187945e-06,1.2081059268340827e-06,-7.98514933393335e-05,5.601426346757421e-06
336,-34.893190960622206,2.0000868244282524,0.0,-5.769058875237931e-05,-3.067208137830235e-05,6.0550564673494955e-06,3.230257319408736e-06,-1.3221903751893527e-06,7.175885883192734e-05,-4.006311332460655e-06
337,-34.882489894011044,1.289280269073687,0.0,-0.00010297500348976918,-1.3074472110297108e-05,7.164886245497604e-06,6.240618302122414e-06,-1.407833753353828e-06,0.0001113067967484227,-1.1931629506634067e-05
338,-34.880053797245665,2.7506842360976123,0.0,-0.00013638431364881853,-4.315574626101437e-05,8.809768343664981e-06,1.670373311668527e-06,-6.616630438887813e-07,0.0001570995936290842,-6.052151269031469e-06
339,-34.87812079442128,2.58002494826554,0.0,-5.350742995302582e-05,4.199610604604942e-05,-6.207216399531368e-06,-1.1464614049216948e-06,-4.581702532001353e-06,4.526739633803345e-06,1.301378061313585e-05
340,-34.868657435667934,1.731580634052169,0.0,-2.6642558425438168e-05,-2.0358012800869574e-05,-1.8497379917908896e-06,5.83156986699862e-07,-3.888122725894186e-06,2.991236443783407e-05,1.4171016720965213e-05
341,-34.83550621078814,2.601913450801155,0.0,-6.103882456609533e-05,1.5287628310378665e-05,3.435414482791388e-06,1.7735875719182559e-06,2.3865854678600112e-06,7.430635131555618e-05,-2.3040516753169982e-05
342,-34.82300599515686,2.025350169155983,0.0,0.00010294946340860811,-5.309189654134627e-06,-2.9300628380246607e-06,-8.195690174517267e-06,1.8542301243292328e-06,-0.00015921017000941617,3.642861227604044e-05
343,-34.81877305071681,1.9207077929911738,0.0,-9.252638363732579e-05,6.87810483235296e-06,3.939317421430832e-06,8.528935741658472e-06,6.573021175326418e-07,6.397631946519766e-05,-3.3987527334744527e-06
344,-31.6978176225074,2.496276456914254,0.0,-4.4594921545515476e-05,2.670374979985013e-05,2.4978643627937558e-06,4.750531812369729e-06,-2.543368776303581e-06,2.2178165114183912e-05,-3.0412217295605615e-06
345,-34.777843463049834,2.297772805245949,0.0,-5.3178877017501236e-05,4.7777237341950496e-05,-1.051033916253663e-05,8.94959885489044e-06,-3.1601704291589483e-07,-1.9732779570347247e-06,5.7663962937937185e-06
346,-34.771193436022315,1.6354240813056853,0.0,-0.0001177691604488107,4.165992533300411e-05,4.673786073536301e-06,5.7963140109862366e-06,3.059107567312397e-07,0.00010640037393727653,-2.0615209272989432e-05
347,-34.76276732826961,2.1423492568844074,0.0,1.0902654084876673e-05,4.8221422695782223e-05,-4.0617166411349714e-06,1.6908702376028373e-06,-1.12311487313662e-06,-8.019830496586167e-05,1.099045342201066e-05
348,-34.75345484238598,1.9540103901678116,0.0,-0.00010205791958228794,6.0118078105020345e-05,6.062455902844377e-07,1.4225045754656662e-06,-1.2006423905572272e-06,4.5902715855916654e-05,-1.1810133125678135e-05
349,-34.74193497888284,2.6391700770909736,0.0,-1.1648359757643334e-05,-2.0875780859519466e-06,5.7344166127931695e-06,7.173467905907671e-06,-6.943109538897624e-06,2.7611261868898396e-05,-8.368031833683176e-06
350,-34.737763429860806,1.5926296978168746,0.0,2.0220557339190037e-05,3.497279405184628e-06,-7.990534337809496e-06,1.8421976051286038e-06,-5.1782727008078955e-06,-8.65454354936901e-06,-1.0833175590363453e-05
351,-34.735521869705856,1.7331691342325932,0.0,2.5809051458214327e-05,-1.2435629064277975e-05,-3.919948617092661e-08,-9.574117034283347e-06,-1.5567789643277166e-06,1.676977961651005e-05,-3.429974405833036e-06
352,-34.72700994625639,1.544738129635959,0.0,0.0001234554326456916,-5.950219056405359e-05,-7.0202075611452974e-06,1.4135772783419043e-06,-2.64280046227347e-07,-3.0689218629476045e-05,-8.086983886101962e-06
353,-34.71912386114409,1.4563144123111926,0.0,-4.511518015171134e-05,-1.7747796456024645e-05,6.062320504873764e-06,8.680636518931806e-06,3.21110121170691e-06,6.697123962773333e-05,-1.640364270016903e-05
354,-12.910754964476324,3.9044420989869595,0.0,2.791886080966144e-05,5.31541926118706e-06,-3.405518653534778e-06,5.953225032939713e-06,-2.8976283808646724e-06,-2.6365793109661695e-05,9.404471075669107e-06
355,-34.698995033423735,1.8314253365012099,0.0,0.00011433136715188752,2.2965395447993586e-05,-1.2748963591296958e-05,4.205391391565172e-06,-1.4676782969002058e-06,-0.0001543643396786365,3.314903382900525e-05
356,-34.68031127056545,1.9853347164198891,0.0,-8.838088331497573e-05,5.825854481056325e-06,-1.967150291076747e-06,-5.907102344160364e-06,5.424981105837598e-06,5.4123600520483706e-05,1.2411884140917095e-05
357,-34.67249088346155,2.461773673498642,0.0,-0.00017792321397802624,-2.432696827181502e-05,7.931076725198327e-06,1.8819196982988728e-06,2.809271323985299e-06,0.0001468045200319068,4.8046268883439325e-06
358,-34.672199965188035,1.2769137915258288,0.0,-7.349754964414146e-05,1.0999543004430734e-05,3.550442805311249e-06,6.893288386322638e-06,2.634779727622369e-06,8.135243743367937e-05,-1.6612955798578355e-05
359,31.186790830862115,6.57605955542594,0.0,0.0001772251807836689,8.347607708181215e-06,-8.085711268118745e-06,-1.0687157892874666e-05,5.913145276429527e-07,-0.00013063637868349076,-7.849097029222207e-06
360,-34.66116342565116,2.2982951013339177,0.0,5.004590092072547e-05,4.405372897586801e-07,-6.389343888246746e-06,6.737431267112015e-06,-1.2036231823095433e-06,-6.98596601615975e-05,1.6338494921441793e-05
361,-14.882119728016766,3.7143531759452397,0.0,8.086284498287633e-05,-7.84315297064353e-06,-3.279501992775602e-06,-3.7717229792733065e-06,-9.709207263695896e-07,-5.754457174411698e-05,4.8195591375588265e-06
362,-34.64205032005747,1.60780421703102,0.0,5.677178575225206e-05,-2.349084403885371e-06,5.0118300532753235e-06,-5.751310352408723e-06,2.0319268339147323e-06,-4.8506347015475626e-05,1.7109003978887927e-05
363,-34.630165073383225,1.7194808609524244,0.0,0.00011101906943022932,3.813564337651343e-05,-7.584176467706483e-06,4.108763448584796e-06,-9.858762365592272e-07,-0.0001370525339723372,6.642661400491079e-06
364,-34.59884689493166,1.8296041381164572,0.0,-5.5058835342292056e-05,3.190498367988681e-05,-7.465019877805901e-07,-1.0622364685630714e-05,3.6613089698534634e-06,2.3644958952573347e-05,-3.235936929968375e-06
365,-34.58577114881444,2.338236777841178,0.0,-6.46452140939946e-05,3.648864449212752e-05,2.452742186478951e-06,-7.416147354000202e-06,4.861646339452547e-06,1.0184349122255298e-05,1.2835368645269796e-05
366,-34.5835285107702,2.491733023973798,0.0,1.598682638337401e-05,5.392585567420838e-06,-5.512039254335077e-06,1.196408885117961e-05,-2.775493428957415e-06,-2.5638393848836927e-05,4.817978680904389e-06
367,-34.569577539192466,1.6076765234664405,0.0,0.0001337314833840253,-5.49020574558412e-06,-1.2985646016483443e-05,1.1104135646533564e-06,-7.137779799749888e-07,-0.0001582945041764816,2.658653562548352e-05
368,-34.56489180534388,2.741277575493604,0.0,-5.030881948142607e-05,1.9169718275868775e-05,6.000987190404872e-06,-4.060292662977361e-06,-4.246299079614657e-07,2.62782415827445e-05,-9.8371863010982e-07
369,-34.560753788735795,2.9351268978234835,0.0,8.697275173941144e-05,-2.4992676018964488e-05,-9.377805141930207e-06,5.310595557084241e-06,5.692768079632732e-06,-6.542357048289205e-05,2.049122395320069e-06
370,-34.55948916117266,1.424151015733072,0.0,9.028525792609265e-05,3.649592361654186e-07,-6.13355860767939e-06,3.393757284975152e-06,1.5062694138506805e-07,-8.231760825871959e-05,7.400923461631237e-06
371,-34.5507394227623,2.401514377069403,0.0,3.649358806367964e-05,2.6966148039431204e-05,-8.063577645350817e-06,1.0330004229786027e-06,-3.096895911502279e-08,-7.729430694780604e-05,1.301154216548639e-05
372,-34.51976654620462,1.4940510511154481,0.0,-0.00010746117188098481,1.3092710079654069e-05,6.678046607422328e-06,1.8480951817778646e-06,-4.512900909537862e-06,8.867904112896952e-05,-8.017785905423125e-06
373,-34.52208486166943,2.029495260023074,0.0,-8.598226943035137e-05,2.205873686378368e-06,9.928902079708868e-06,-1.2949788122718076e-05,2.7347159986760433e-06,6.668255046271554e-05,2.2656263585218994e-06
374,-34.49486699453727,1.485796386653131,0.0,-0.0001857266041203065,3.114982743390726e-05,1.6875401368632303e-05,-7.4805765768459764e-06,-1.2681421656893926e-06,0.0001562742246630222,-3.879060196609885e-06
375,-34.49360212215697,1.7327761095651115,0.0,0.00010164221344344249,-3.12333100267459e-05,-5.6926729621320504e-06,-1.0270017804181464e-05,2.5694024062324766e-06,-6.825964490886349e-05,9.214157476122864e-06
376,-34.48797270089912,1.2784843783233235,0.0,-9.683936627924439e-05,1.6618311498017846e-05,3.516732176966908e-06,1.1853142168227748e-05,4.206858953569384e-06,8.266314738847313e-05,-9.3548535051724e-06
377,3.279438647655409,4.950982312385566,0.0,8.707688316622608e-06,-2.0707391020113874e-05,5.4733694174191605e-06,6.336371103365934e-06,6.723439880257365e-07,4.212798229552561e-05,-1.35918386092726e-05
378,-34.48444965229651,1.7377572670670203,0.0,-0.0002464249286724396,-2.0547941892878896e-05,1.864283563091096e-05,4.299197223112117e-06,-9.470929030822028e-07,0.0002580152232187771,-1.9657466813427504e-05
379,-34.48381899952872,1.752200367504209,0.0,1.1060933631901193e-05,-3.661378396202508e-05,-3.3957223045250062e-06,1.116386998845087e-06,-1.226205400810948e-06,1.642858110351142e-05,9.567280644162679e-06
380,-34.47114458339915,2.327353010024455,0.0,-0.00010500153232184672,-1.4340469406182166e-05,5.220800152055949e-06,2.1475577209884023e-06,-4.807203531917784e-07,8.628730555493291e-05,3.3938376819975247e-06
381,-34.469775792496065,2.256220358958545,0.0,-0.00019779424880184138,-1.3448729657472569e-05,9.94913619922766e-06,3.7199987339420204e-06,-1.1361152516750628e-06,0.0002141748537791699,-1.8001647406507004e-05
382,-34.455256750818,2.090407065728287,0.0,-0.00012765886332566367,2.659761521917048e-05,4.453342118335146e-06,-2.290327823395444e-06,2.5862031052068662e-06,9.026792658062277e-05,-1.200870926254538e-06
383,-34.43590917498834,1.9561445781902993,0.0,-4.733095491604722e-05,-2.4913060843623214e-05,4.274828626110727e-06,-1.678256865567107e-05,8.978574563668976e-07,9.85698919109268e-05,-5.767740328010973e-06
384,-34.4339545234511,1.7024020080575593,0.0,-7.753812156963136e-05,4.0444792563043563e-05,-7.233498273001571e-07,-2.366108388329735e-06,-9.45418511259094e-07,3.0673494817889946e-05,8.429314171110036e-07
385,-34.42922273056175,1.8399311012389945,0.0,2.3307700415253763e-05,-8.738876938974016e-06,1.9991949351538807e-06,1.2540274347827562e-06,9.718160851835897e-07,-2.130797804866802e-06,-9.504119770298303e-06
386,-34.42811736448403,2.5116399049485283,0.0,5.205847464351265e-05,-3.4522854099883205e-05,-1.2673123690326582e-06,1.7313148814146473e-05,-5.6896939595544455e-06,-3.82071173987697e-06,-1.3671999688824599e-05
387,-34.42720060860263,2.56748860792919,0.0,-1.884219639292084e-05,8.400701444255532e-06,-1.2590848086357909e-07,4.404190484308401e-06,2.2370774844376884e-07,-3.5989373579070616e-06,3.3502220411207873e-06
388,-34.42248089426695,0.9300786270594332,0.0,2.3296302856135043e-05,-3.7232511498785925e-05,5.730171417431262e-06,-3.3209899319430747e-06,8.187777851380307e-07,3.898990208206499e-05,-6.329439536045811e-06
389,-34.41921942263303,2.543221372784273,0.0,8.533909907959547e-05,-2.8698000853477623e-05,-4.345827363139154e-06,7.376552400017999e-06,-3.071427945597685e-06,-5.24862478563648e-05,6.017997108642703e-06
390,-34.406099741158926,2.2294807269218166,0.0,4.6609287235988006e-05,-6.066158416206946e-05,2.9969666167917186e-06,2.373286759116411e-06,-2.586724471819943e-06,1.482875491731761e-06,6.275129200261631e-06
391,-34.40233229313481,2.321875705892517,0.0,6.364240485545736e-05,-3.665155715371071e-06,7.590551099889709e-07,-4.351216749576281e-06,1.757584237510601e-06,-4.274855763952701e-05,1.1023104354634938e-05
392,-34.38907982462128,2.3245110370733224,0.0,5.0963133243708825e-05,1.0325625863227827e-05,-1.7710898478767723e-06,3.2292438199021944e-06,-2.625827621866028e-07,-6.463439940773696e-05,9.420514880176256e-06
393,-34.37371716622345,1.6202997023949672,0.0,-9.142045365839735e-06,1.2445185967102645e-05,1.2096775539038873e-06,1.059401396652504e-05,1.9253602315423557e-07,2.636415579004847e-05,-1.048732644193251e-05
